,student,course
11511,2302,167
11512,2302,137
11513,2302,236
11514,2302,192
11515,2303,125
11516,2303,77
11517,2303,177
11518,2303,8
11519,2303,138
11520,2304,4
11521,2304,243
11522,2304,91
11523,2304,209
11524,2304,79
11525,2305,263
11526,2305,242
11527,2305,135
11528,2305,237
11529,2305,51
11530,2306,157
11531,2306,282
11532,2306,222
11533,2306,89
11534,2306,63
11535,2307,84
11536,2307,160
11537,2307,219
11538,2307,133
11539,2307,8
11540,2308,158
11541,2308,152
11542,2308,211
11543,2308,190
11544,2308,24
11545,2309,1
11546,2309,81
11547,2309,93
11548,2309,238
11549,2309,248
11550,2310,124
11551,2310,11
11552,2310,18
11553,2310,63
11554,2310,119
11555,2311,73
11556,2311,187
11557,2311,137
11558,2311,104
11559,2311,141
11560,2312,289
11561,2312,63
11562,2312,34
11563,2312,18
11564,2312,207
11565,2313,179
11566,2313,244
11567,2313,126
11568,2313,133
11569,2313,7
11570,2314,263
11571,2314,24
11572,2314,148
11573,2314,83
11574,2314,13
11575,2315,82
11576,2315,183
11577,2315,68
11578,2315,233
11579,2315,191
11580,2316,93
11581,2316,62
11582,2316,231
11583,2316,294
11584,2316,223
11585,2317,126
11586,2317,297
11587,2317,264
11588,2317,107
11589,2317,242
11590,2318,70
11591,2318,41
11592,2318,65
11593,2318,295
11594,2318,225
11595,2319,20
11596,2319,284
11597,2319,134
11598,2319,290
11599,2319,105
11600,2320,267
11601,2320,136
11602,2320,288
11603,2320,28
11604,2320,150
11605,2321,125
11606,2321,122
11607,2321,117
11608,2321,31
11609,2321,168
11610,2322,248
11611,2322,27
11612,2322,193
11613,2322,130
11614,2322,187
11615,2323,45
11616,2323,78
11617,2323,224
11618,2323,58
11619,2323,210
11620,2324,228
11621,2324,257
11622,2324,235
11623,2324,229
11624,2324,272
11625,2325,126
11626,2325,130
11627,2325,210
11628,2325,107
11629,2325,200
11630,2326,98
11631,2326,12
11632,2326,15
11633,2326,64
11634,2326,244
11635,2327,63
11636,2327,194
11637,2327,60
11638,2327,166
11639,2327,231
11640,2328,152
11641,2328,34
11642,2328,39
11643,2328,243
11644,2328,261
11645,2329,245
11646,2329,134
11647,2329,176
11648,2329,148
11649,2329,211
11650,2330,135
11651,2330,110
11652,2330,107
11653,2330,8
11654,2330,1
11655,2331,191
11656,2331,208
11657,2331,69
11658,2331,66
11659,2331,206
11660,2332,244
11661,2332,126
11662,2332,31
11663,2332,89
11664,2332,95
11665,2333,40
11666,2333,179
11667,2333,106
11668,2333,191
11669,2333,246
11670,2334,157
11671,2334,229
11672,2334,217
11673,2334,133
11674,2334,83
11675,2335,291
11676,2335,246
11677,2335,286
11678,2335,247
11679,2335,24
11680,2336,148
11681,2336,299
11682,2336,170
11683,2336,136
11684,2336,211
11685,2337,29
11686,2337,176
11687,2337,133
11688,2337,193
11689,2337,235
11690,2338,154
11691,2338,292
11692,2338,203
11693,2338,173
11694,2338,91
11695,2339,168
11696,2339,1
11697,2339,98
11698,2339,13
11699,2339,109
11700,2340,215
11701,2340,291
11702,2340,236
11703,2340,29
11704,2340,221
11705,2341,86
11706,2341,6
11707,2341,247
11708,2341,146
11709,2341,57
11710,2342,287
11711,2342,123
11712,2342,291
11713,2342,239
11714,2342,37
11715,2343,253
11716,2343,278
11717,2343,272
11718,2343,3
11719,2343,107
11720,2344,255
11721,2344,141
11722,2344,287
11723,2344,233
11724,2344,268
11725,2345,170
11726,2345,23
11727,2345,101
11728,2345,291
11729,2345,109
11730,2346,97
11731,2346,144
11732,2346,47
11733,2346,164
11734,2346,51
11735,2347,43
11736,2347,159
11737,2347,19
11738,2347,120
11739,2347,70
11740,2348,104
11741,2348,268
11742,2348,7
11743,2348,244
11744,2348,101
11745,2349,126
11746,2349,78
11747,2349,24
11748,2349,14
11749,2349,172
11750,2350,109
11751,2350,84
11752,2350,269
11753,2350,262
11754,2350,40
11755,2351,122
11756,2351,5
11757,2351,24
11758,2351,181
11759,2351,253
11760,2352,265
11761,2352,217
11762,2352,29
11763,2352,31
11764,2352,5
11765,2353,172
11766,2353,282
11767,2353,67
11768,2353,201
11769,2353,221
11770,2354,68
11771,2354,192
11772,2354,7
11773,2354,63
11774,2354,169
11775,2355,90
11776,2355,272
11777,2355,180
11778,2355,155
11779,2355,146
11780,2356,156
11781,2356,7
11782,2356,212
11783,2356,252
11784,2356,101
11785,2357,42
11786,2357,8
11787,2357,60
11788,2357,117
11789,2357,67
11790,2358,216
11791,2358,157
11792,2358,221
11793,2358,184
11794,2358,200
11795,2359,174
11796,2359,192
11797,2359,84
11798,2359,277
11799,2359,261
11800,2360,286
11801,2360,252
11802,2360,264
11803,2360,31
11804,2360,221
11805,2361,257
11806,2361,135
11807,2361,233
11808,2361,203
11809,2361,243
11810,2362,164
11811,2362,44
11812,2362,278
11813,2362,220
11814,2362,85
11815,2363,282
11816,2363,238
11817,2363,199
11818,2363,229
11819,2363,6
11820,2364,195
11821,2364,106
11822,2364,234
11823,2364,271
11824,2364,73
11825,2365,233
11826,2365,166
11827,2365,51
11828,2365,8
11829,2365,29
11830,2366,229
11831,2366,184
11832,2366,87
11833,2366,239
11834,2366,62
11835,2367,74
11836,2367,69
11837,2367,45
11838,2367,172
11839,2367,81
11840,2368,72
11841,2368,40
11842,2368,112
11843,2368,0
11844,2368,147
11845,2369,143
11846,2369,60
11847,2369,153
11848,2369,133
11849,2369,58
11850,2370,174
11851,2370,123
11852,2370,272
11853,2370,87
11854,2370,205
11855,2371,28
11856,2371,0
11857,2371,221
11858,2371,261
11859,2371,229
11860,2372,166
11861,2372,299
11862,2372,57
11863,2372,60
11864,2372,195
11865,2373,25
11866,2373,92
11867,2373,241
11868,2373,33
11869,2373,181
11870,2374,256
11871,2374,133
11872,2374,32
11873,2374,155
11874,2374,127
11875,2375,100
11876,2375,192
11877,2375,262
11878,2375,177
11879,2375,135
11880,2376,103
11881,2376,136
11882,2376,155
11883,2376,231
11884,2376,84
11885,2377,281
11886,2377,219
11887,2377,19
11888,2377,41
11889,2377,96
11890,2378,13
11891,2378,4
11892,2378,291
11893,2378,233
11894,2378,297
11895,2379,269
11896,2379,289
11897,2379,164
11898,2379,23
11899,2379,124
11900,2380,282
11901,2380,286
11902,2380,241
11903,2380,283
11904,2380,22
11905,2381,27
11906,2381,91
11907,2381,36
11908,2381,16
11909,2381,271
11910,2382,290
11911,2382,166
11912,2382,140
11913,2382,205
11914,2382,120
11915,2383,14
11916,2383,28
11917,2383,7
11918,2383,96
11919,2383,109
11920,2384,112
11921,2384,104
11922,2384,157
11923,2384,120
11924,2384,204
11925,2385,138
11926,2385,205
11927,2385,207
11928,2385,222
11929,2385,258
11930,2386,74
11931,2386,132
11932,2386,48
11933,2386,109
11934,2386,220
11935,2387,26
11936,2387,159
11937,2387,90
11938,2387,260
11939,2387,240
11940,2388,41
11941,2388,293
11942,2388,173
11943,2388,242
11944,2388,298
11945,2389,66
11946,2389,232
11947,2389,123
11948,2389,256
11949,2389,101
11950,2390,35
11951,2390,174
11952,2390,66
11953,2390,156
11954,2390,46
11955,2391,219
11956,2391,196
11957,2391,82
11958,2391,20
11959,2391,120
11960,2392,167
11961,2392,296
11962,2392,144
11963,2392,33
11964,2392,97
11965,2393,211
11966,2393,128
11967,2393,206
11968,2393,101
11969,2393,66
11970,2394,103
11971,2394,91
11972,2394,8
11973,2394,144
11974,2394,209
11975,2395,161
11976,2395,276
11977,2395,113
11978,2395,119
11979,2395,95
11980,2396,94
11981,2396,286
11982,2396,115
11983,2396,112
11984,2396,157
11985,2397,199
11986,2397,65
11987,2397,37
11988,2397,154
11989,2397,35
11990,2398,92
11991,2398,76
11992,2398,82
11993,2398,153
11994,2398,271
11995,2399,5
11996,2399,60
11997,2399,191
11998,2399,64
11999,2399,131
12000,2400,185
12001,2400,256
12002,2400,17
12003,2400,187
12004,2400,251
12005,2401,249
12006,2401,122
12007,2401,260
12008,2401,238
12009,2401,228
12010,2402,168
12011,2402,34
12012,2402,140
12013,2402,31
12014,2402,188
12015,2403,132
12016,2403,162
12017,2403,85
12018,2403,95
12019,2403,199
12020,2404,187
12021,2404,107
12022,2404,78
12023,2404,38
12024,2404,12
12025,2405,179
12026,2405,87
12027,2405,54
12028,2405,231
12029,2405,71
12030,2406,127
12031,2406,18
12032,2406,222
12033,2406,33
12034,2406,196
12035,2407,107
12036,2407,236
12037,2407,126
12038,2407,270
12039,2407,32
12040,2408,178
12041,2408,128
12042,2408,16
12043,2408,31
12044,2408,158
12045,2409,123
12046,2409,232
12047,2409,219
12048,2409,208
12049,2409,80
12050,2410,227
12051,2410,59
12052,2410,141
12053,2410,54
12054,2410,201
12055,2411,66
12056,2411,253
12057,2411,179
12058,2411,146
12059,2411,29
12060,2412,175
12061,2412,5
12062,2412,0
12063,2412,217
12064,2412,131
12065,2413,139
12066,2413,34
12067,2413,208
12068,2413,106
12069,2413,134
12070,2414,285
12071,2414,217
12072,2414,32
12073,2414,135
12074,2414,201
12075,2415,175
12076,2415,25
12077,2415,182
12078,2415,90
12079,2415,255
12080,2416,168
12081,2416,82
12082,2416,84
12083,2416,285
12084,2416,291
12085,2417,160
12086,2417,149
12087,2417,96
12088,2417,129
12089,2417,87
12090,2418,155
12091,2418,52
12092,2418,42
12093,2418,67
12094,2418,210
12095,2419,66
12096,2419,25
12097,2419,191
12098,2419,22
12099,2419,31
12100,2420,18
12101,2420,9
12102,2420,280
12103,2420,4
12104,2420,81
12105,2421,0
12106,2421,71
12107,2421,75
12108,2421,109
12109,2421,96
12110,2422,247
12111,2422,25
12112,2422,151
12113,2422,187
12114,2422,19
12115,2423,87
12116,2423,291
12117,2423,216
12118,2423,280
12119,2423,262
12120,2424,77
12121,2424,263
12122,2424,65
12123,2424,62
12124,2424,267
12125,2425,197
12126,2425,171
12127,2425,80
12128,2425,225
12129,2425,279
12130,2426,277
12131,2426,6
12132,2426,53
12133,2426,56
12134,2426,88
12135,2427,32
12136,2427,46
12137,2427,3
12138,2427,51
12139,2427,103
12140,2428,79
12141,2428,85
12142,2428,214
12143,2428,86
12144,2428,24
12145,2429,160
12146,2429,239
12147,2429,221
12148,2429,238
12149,2429,37
12150,2430,9
12151,2430,220
12152,2430,22
12153,2430,156
12154,2430,135
12155,2431,2
12156,2431,259
12157,2431,111
12158,2431,236
12159,2431,25
12160,2432,243
12161,2432,60
12162,2432,4
12163,2432,26
12164,2432,23
12165,2433,253
12166,2433,274
12167,2433,210
12168,2433,290
12169,2433,185
12170,2434,20
12171,2434,214
12172,2434,155
12173,2434,174
12174,2434,65
12175,2435,79
12176,2435,113
12177,2435,55
12178,2435,80
12179,2435,75
12180,2436,12
12181,2436,17
12182,2436,265
12183,2436,150
12184,2436,233
12185,2437,190
12186,2437,247
12187,2437,260
12188,2437,116
12189,2437,13
12190,2438,254
12191,2438,133
12192,2438,86
12193,2438,136
12194,2438,4
12195,2439,270
12196,2439,143
12197,2439,5
12198,2439,61
12199,2439,0
12200,2440,255
12201,2440,280
12202,2440,157
12203,2440,228
12204,2440,152
12205,2441,168
12206,2441,283
12207,2441,215
12208,2441,137
12209,2441,285
12210,2442,16
12211,2442,98
12212,2442,295
12213,2442,296
12214,2442,140
12215,2443,20
12216,2443,156
12217,2443,292
12218,2443,102
12219,2443,101
12220,2444,157
12221,2444,206
12222,2444,289
12223,2444,2
12224,2444,86
12225,2445,21
12226,2445,77
12227,2445,105
12228,2445,296
12229,2445,135
12230,2446,234
12231,2446,175
12232,2446,292
12233,2446,260
12234,2446,5
12235,2447,143
12236,2447,270
12237,2447,133
12238,2447,215
12239,2447,275
12240,2448,244
12241,2448,296
12242,2448,164
12243,2448,88
12244,2448,298
12245,2449,125
12246,2449,241
12247,2449,91
12248,2449,230
12249,2449,192
12250,2450,114
12251,2450,229
12252,2450,232
12253,2450,131
12254,2450,270
12255,2451,277
12256,2451,274
12257,2451,114
12258,2451,65
12259,2451,295
12260,2452,138
12261,2452,284
12262,2452,69
12263,2452,229
12264,2452,179
12265,2453,1
12266,2453,159
12267,2453,33
12268,2453,96
12269,2453,272
12270,2454,37
12271,2454,10
12272,2454,89
12273,2454,35
12274,2454,290
12275,2455,286
12276,2455,291
12277,2455,24
12278,2455,227
12279,2455,18
12280,2456,197
12281,2456,106
12282,2456,52
12283,2456,211
12284,2456,193
12285,2457,293
12286,2457,262
12287,2457,101
12288,2457,276
12289,2457,129
12290,2458,118
12291,2458,58
12292,2458,149
12293,2458,130
12294,2458,209
12295,2459,99
12296,2459,141
12297,2459,4
12298,2459,83
12299,2459,207
12300,2460,28
12301,2460,48
12302,2460,274
12303,2460,108
12304,2460,264
12305,2461,280
12306,2461,182
12307,2461,216
12308,2461,19
12309,2461,15
12310,2462,41
12311,2462,103
12312,2462,230
12313,2462,23
12314,2462,194
12315,2463,31
12316,2463,115
12317,2463,77
12318,2463,105
12319,2463,102
12320,2464,263
12321,2464,247
12322,2464,212
12323,2464,54
12324,2464,253
12325,2465,0
12326,2465,110
12327,2465,25
12328,2465,24
12329,2465,191
12330,2466,111
12331,2466,297
12332,2466,236
12333,2466,44
12334,2466,94
12335,2467,138
12336,2467,97
12337,2467,251
12338,2467,198
12339,2467,150
12340,2468,247
12341,2468,136
12342,2468,89
12343,2468,119
12344,2468,245
12345,2469,230
12346,2469,260
12347,2469,238
12348,2469,261
12349,2469,193
12350,2470,212
12351,2470,133
12352,2470,211
12353,2470,95
12354,2470,215
12355,2471,207
12356,2471,298
12357,2471,186
12358,2471,141
12359,2471,145
12360,2472,81
12361,2472,265
12362,2472,16
12363,2472,156
12364,2472,44
12365,2473,114
12366,2473,94
12367,2473,124
12368,2473,215
12369,2473,27
12370,2474,63
12371,2474,165
12372,2474,212
12373,2474,267
12374,2474,240
12375,2475,256
12376,2475,299
12377,2475,265
12378,2475,156
12379,2475,266
12380,2476,176
12381,2476,57
12382,2476,16
12383,2476,108
12384,2476,9
12385,2477,267
12386,2477,122
12387,2477,272
12388,2477,224
12389,2477,1
12390,2478,80
12391,2478,288
12392,2478,131
12393,2478,142
12394,2478,25
12395,2479,6
12396,2479,113
12397,2479,5
12398,2479,52
12399,2479,104
12400,2480,127
12401,2480,125
12402,2480,108
12403,2480,282
12404,2480,253
12405,2481,145
12406,2481,2
12407,2481,221
12408,2481,88
12409,2481,256
12410,2482,223
12411,2482,188
12412,2482,172
12413,2482,248
12414,2482,72
12415,2483,232
12416,2483,194
12417,2483,53
12418,2483,238
12419,2483,183
12420,2484,15
12421,2484,230
12422,2484,52
12423,2484,129
12424,2484,233
12425,2485,93
12426,2485,27
12427,2485,7
12428,2485,274
12429,2485,197
12430,2486,298
12431,2486,258
12432,2486,79
12433,2486,161
12434,2486,151
12435,2487,245
12436,2487,76
12437,2487,238
12438,2487,141
12439,2487,225
12440,2488,270
12441,2488,73
12442,2488,260
12443,2488,60
12444,2488,11
12445,2489,235
12446,2489,121
12447,2489,181
12448,2489,221
12449,2489,291
12450,2490,282
12451,2490,243
12452,2490,248
12453,2490,240
12454,2490,219
12455,2491,201
12456,2491,162
12457,2491,217
12458,2491,184
12459,2491,214
12460,2492,290
12461,2492,89
12462,2492,123
12463,2492,60
12464,2492,195
12465,2493,270
12466,2493,145
12467,2493,89
12468,2493,276
12469,2493,135
12470,2494,97
12471,2494,214
12472,2494,146
12473,2494,297
12474,2494,235
12475,2495,222
12476,2495,22
12477,2495,40
12478,2495,275
12479,2495,204
12480,2496,236
12481,2496,230
12482,2496,12
12483,2496,227
12484,2496,285
12485,2497,84
12486,2497,42
12487,2497,134
12488,2497,152
12489,2497,30
12490,2498,1
12491,2498,189
12492,2498,154
12493,2498,107
12494,2498,122
12495,2499,46
12496,2499,188
12497,2499,266
12498,2499,191
12499,2499,192
12500,2500,126
12501,2500,160
12502,2500,77
12503,2500,288
12504,2500,25
12505,2501,145
12506,2501,148
12507,2501,56
12508,2501,35
12509,2501,272
12510,2502,158
12511,2502,205
12512,2502,218
12513,2502,73
12514,2502,242
12515,2503,207
12516,2503,248
12517,2503,84
12518,2503,163
12519,2503,200
12520,2504,243
12521,2504,88
12522,2504,23
12523,2504,63
12524,2504,285
12525,2505,86
12526,2505,197
12527,2505,205
12528,2505,228
12529,2505,156
12530,2506,136
12531,2506,237
12532,2506,22
12533,2506,210
12534,2506,23
12535,2507,7
12536,2507,53
12537,2507,69
12538,2507,138
12539,2507,205
12540,2508,136
12541,2508,186
12542,2508,260
12543,2508,180
12544,2508,109
12545,2509,225
12546,2509,86
12547,2509,257
12548,2509,133
12549,2509,39
12550,2510,196
12551,2510,96
12552,2510,44
12553,2510,76
12554,2510,68
12555,2511,43
12556,2511,152
12557,2511,156
12558,2511,3
12559,2511,155
12560,2512,222
12561,2512,5
12562,2512,194
12563,2512,148
12564,2512,8
12565,2513,184
12566,2513,29
12567,2513,83
12568,2513,162
12569,2513,97
12570,2514,160
12571,2514,151
12572,2514,288
12573,2514,274
12574,2514,23
12575,2515,37
12576,2515,297
12577,2515,93
12578,2515,167
12579,2515,151
12580,2516,256
12581,2516,211
12582,2516,130
12583,2516,13
12584,2516,57
12585,2517,139
12586,2517,283
12587,2517,193
12588,2517,285
12589,2517,120
12590,2518,247
12591,2518,188
12592,2518,203
12593,2518,173
12594,2518,32
12595,2519,80
12596,2519,145
12597,2519,229
12598,2519,172
12599,2519,153
12600,2520,184
12601,2520,245
12602,2520,151
12603,2520,110
12604,2520,234
12605,2521,182
12606,2521,220
12607,2521,156
12608,2521,102
12609,2521,55
12610,2522,219
12611,2522,22
12612,2522,142
12613,2522,16
12614,2522,215
12615,2523,116
12616,2523,210
12617,2523,241
12618,2523,113
12619,2523,161
12620,2524,61
12621,2524,86
12622,2524,122
12623,2524,284
12624,2524,166
12625,2525,241
12626,2525,231
12627,2525,236
12628,2525,154
12629,2525,5
12630,2526,113
12631,2526,293
12632,2526,273
12633,2526,112
12634,2526,103
12635,2527,136
12636,2527,295
12637,2527,86
12638,2527,190
12639,2527,172
12640,2528,280
12641,2528,128
12642,2528,45
12643,2528,125
12644,2528,109
12645,2529,50
12646,2529,66
12647,2529,180
12648,2529,260
12649,2529,251
12650,2530,42
12651,2530,110
12652,2530,179
12653,2530,200
12654,2530,218
12655,2531,103
12656,2531,52
12657,2531,245
12658,2531,220
12659,2531,292
12660,2532,165
12661,2532,257
12662,2532,275
12663,2532,111
12664,2532,142
12665,2533,178
12666,2533,188
12667,2533,11
12668,2533,242
12669,2533,281
12670,2534,255
12671,2534,215
12672,2534,287
12673,2534,130
12674,2534,178
12675,2535,135
12676,2535,286
12677,2535,54
12678,2535,61
12679,2535,134
12680,2536,238
12681,2536,288
12682,2536,124
12683,2536,263
12684,2536,179
12685,2537,259
12686,2537,187
12687,2537,205
12688,2537,124
12689,2537,284
12690,2538,152
12691,2538,95
12692,2538,94
12693,2538,159
12694,2538,283
12695,2539,41
12696,2539,173
12697,2539,279
12698,2539,149
12699,2539,297
12700,2540,32
12701,2540,151
12702,2540,225
12703,2540,87
12704,2540,142
12705,2541,279
12706,2541,277
12707,2541,51
12708,2541,233
12709,2541,43
12710,2542,129
12711,2542,171
12712,2542,255
12713,2542,213
12714,2542,194
12715,2543,164
12716,2543,165
12717,2543,10
12718,2543,143
12719,2543,191
12720,2544,27
12721,2544,238
12722,2544,290
12723,2544,93
12724,2544,18
12725,2545,69
12726,2545,39
12727,2545,97
12728,2545,50
12729,2545,237
12730,2546,129
12731,2546,17
12732,2546,150
12733,2546,18
12734,2546,172
12735,2547,232
12736,2547,191
12737,2547,1
12738,2547,161
12739,2547,113
12740,2548,22
12741,2548,270
12742,2548,116
12743,2548,259
12744,2548,125
12745,2549,299
12746,2549,89
12747,2549,218
12748,2549,38
12749,2549,292
12750,2550,31
12751,2550,0
12752,2550,166
12753,2550,108
12754,2550,25
12755,2551,284
12756,2551,43
12757,2551,147
12758,2551,156
12759,2551,11
12760,2552,10
12761,2552,255
12762,2552,290
12763,2552,271
12764,2552,123
12765,2553,66
12766,2553,162
12767,2553,147
12768,2553,173
12769,2553,131
12770,2554,80
12771,2554,24
12772,2554,107
12773,2554,264
12774,2554,62
12775,2555,68
12776,2555,104
12777,2555,294
12778,2555,3
12779,2555,253
12780,2556,6
12781,2556,116
12782,2556,109
12783,2556,202
12784,2556,242
12785,2557,24
12786,2557,104
12787,2557,91
12788,2557,63
12789,2557,51
12790,2558,130
12791,2558,113
12792,2558,229
12793,2558,84
12794,2558,170
12795,2559,87
12796,2559,287
12797,2559,88
12798,2559,116
12799,2559,222
12800,2560,276
12801,2560,236
12802,2560,223
12803,2560,25
12804,2560,23
12805,2561,287
12806,2561,106
12807,2561,17
12808,2561,178
12809,2561,266
12810,2562,257
12811,2562,289
12812,2562,181
12813,2562,223
12814,2562,288
12815,2563,286
12816,2563,186
12817,2563,37
12818,2563,278
12819,2563,36
12820,2564,148
12821,2564,176
12822,2564,276
12823,2564,233
12824,2564,40
12825,2565,170
12826,2565,50
12827,2565,71
12828,2565,206
12829,2565,36
12830,2566,127
12831,2566,90
12832,2566,258
12833,2566,22
12834,2566,70
12835,2567,87
12836,2567,3
12837,2567,101
12838,2567,243
12839,2567,32
12840,2568,103
12841,2568,14
12842,2568,118
12843,2568,177
12844,2568,283
12845,2569,106
12846,2569,6
12847,2569,15
12848,2569,161
12849,2569,148
12850,2570,171
12851,2570,186
12852,2570,67
12853,2570,27
12854,2570,56
12855,2571,18
