,student,major,course,semester
0,1475,990,995,S1
0,1475,990,986,S1
0,1476,420,425,S1
0,1476,420,423,S1
0,1476,420,418,S1
0,1476,420,424,S1
0,1476,420,422,S1
0,1477,790,789,S1
0,1477,790,795,S1
0,1477,790,786,S1
0,1477,790,790,S1
0,1477,790,787,S1
0,1478,820,817,S1
0,1478,820,818,S1
0,1478,820,825,S1
0,1478,820,822,S1
0,1478,820,820,S1
0,1479,980,984,S1
0,1479,980,982,S1
0,1479,980,976,S1
0,1479,980,977,S1
0,1479,980,975,S1
0,1480,380,381,S1
0,1480,380,382,S1
0,1480,380,375,S1
0,1480,380,383,S1
0,1480,380,384,S1
0,1481,240,240,S1
0,1481,240,244,S1
0,1481,240,243,S1
0,1481,240,238,S1
0,1481,240,241,S1
0,1482,220,217,S1
0,1482,220,215,S1
0,1482,220,218,S1
0,1482,220,220,S1
0,1482,220,216,S1
0,1483,610,614,S1
0,1483,610,611,S1
0,1483,610,607,S1
0,1483,610,606,S1
0,1483,610,615,S1
0,1484,410,411,S1
0,1484,410,409,S1
0,1484,410,405,S1
0,1484,410,406,S1
0,1484,410,415,S1
0,1485,980,977,S1
0,1485,980,981,S1
0,1485,980,985,S1
0,1485,980,983,S1
0,1485,980,976,S1
0,1486,680,681,S1
0,1486,680,684,S1
0,1486,680,683,S1
0,1486,680,679,S1
0,1486,680,675,S1
0,1487,520,523,S1
0,1487,520,524,S1
0,1487,520,521,S1
0,1487,520,525,S1
0,1487,520,519,S1
0,1488,300,295,S1
0,1488,300,301,S1
0,1488,300,299,S1
0,1488,300,297,S1
0,1488,300,300,S1
0,1489,560,556,S1
0,1489,560,560,S1
0,1489,560,565,S1
0,1489,560,562,S1
0,1489,560,563,S1
0,1490,140,145,S1
0,1490,140,137,S1
0,1490,140,141,S1
0,1490,140,144,S1
0,1490,140,136,S1
0,1491,50,46,S1
0,1491,50,47,S1
0,1491,50,50,S1
0,1491,50,51,S1
0,1491,50,55,S1
0,1492,630,632,S1
0,1492,630,627,S1
0,1492,630,630,S1
0,1492,630,633,S1
0,1492,630,635,S1
0,1493,320,321,S1
0,1493,320,323,S1
0,1493,320,315,S1
0,1493,320,316,S1
0,1493,320,318,S1
0,1494,930,925,S1
0,1494,930,933,S1
0,1494,930,934,S1
0,1494,930,931,S1
0,1494,930,932,S1
0,1495,520,516,S1
0,1495,520,523,S1
0,1495,520,518,S1
0,1495,520,524,S1
0,1495,520,515,S1
0,1496,620,621,S1
0,1496,620,617,S1
0,1496,620,624,S1
0,1496,620,618,S1
0,1496,620,620,S1
0,1497,210,207,S1
0,1497,210,215,S1
0,1497,210,206,S1
0,1497,210,205,S1
0,1497,210,211,S1
0,1498,110,111,S1
0,1498,110,109,S1
0,1498,110,108,S1
0,1498,110,115,S1
0,1498,110,110,S1
0,1499,480,481,S1
0,1499,480,482,S1
0,1499,480,485,S1
0,1499,480,475,S1
0,1499,480,477,S1
0,1500,860,855,S1
0,1500,860,860,S1
0,1500,860,856,S1
0,1500,860,862,S1
0,1500,860,863,S1
0,1501,520,520,S1
0,1501,520,521,S1
0,1501,520,517,S1
0,1501,520,516,S1
0,1501,520,523,S1
0,1502,880,881,S1
0,1502,880,878,S1
0,1502,880,883,S1
0,1502,880,882,S1
0,1502,880,879,S1
0,1503,390,395,S1
0,1503,390,392,S1
0,1503,390,390,S1
0,1503,390,389,S1
0,1503,390,385,S1
0,1504,360,355,S1
0,1504,360,360,S1
0,1504,360,356,S1
0,1504,360,357,S1
0,1504,360,363,S1
0,1505,860,856,S1
0,1505,860,860,S1
0,1505,860,861,S1
0,1505,860,858,S1
0,1505,860,865,S1
0,1506,600,601,S1
0,1506,600,604,S1
0,1506,600,603,S1
0,1506,600,595,S1
0,1506,600,602,S1
0,1507,810,813,S1
0,1507,810,811,S1
0,1507,810,815,S1
0,1507,810,810,S1
0,1507,810,807,S1
0,1508,540,543,S1
0,1508,540,539,S1
0,1508,540,536,S1
0,1508,540,535,S1
0,1508,540,545,S1
0,1509,770,767,S1
0,1509,770,773,S1
0,1509,770,771,S1
0,1509,770,765,S1
0,1509,770,766,S1
0,1510,50,51,S1
0,1510,50,46,S1
0,1510,50,55,S1
0,1510,50,54,S1
0,1510,50,53,S1
0,1511,600,603,S1
0,1511,600,596,S1
0,1511,600,601,S1
0,1511,600,595,S1
0,1511,600,599,S1
0,1512,640,635,S1
0,1512,640,642,S1
0,1512,640,638,S1
0,1512,640,639,S1
0,1512,640,643,S1
0,1513,630,630,S1
0,1513,630,626,S1
0,1513,630,629,S1
0,1513,630,635,S1
0,1513,630,625,S1
0,1514,70,65,S1
0,1514,70,70,S1
0,1514,70,69,S1
0,1514,70,66,S1
0,1514,70,73,S1
0,1515,450,449,S1
0,1515,450,448,S1
0,1515,450,453,S1
0,1515,450,446,S1
0,1515,450,451,S1
0,1516,240,237,S1
0,1516,240,240,S1
0,1516,240,245,S1
0,1516,240,241,S1
0,1516,240,242,S1
0,1517,420,416,S1
0,1517,420,418,S1
0,1517,420,419,S1
0,1517,420,424,S1
0,1517,420,417,S1
0,1518,740,743,S1
0,1518,740,737,S1
0,1518,740,736,S1
0,1518,740,735,S1
0,1518,740,741,S1
0,1519,950,950,S1
0,1519,950,947,S1
0,1519,950,946,S1
0,1519,950,953,S1
0,1519,950,955,S1
0,1520,730,727,S1
0,1520,730,732,S1
0,1520,730,733,S1
0,1520,730,730,S1
0,1520,730,725,S1
0,1521,900,905,S1
0,1521,900,904,S1
0,1521,900,896,S1
0,1521,900,898,S1
0,1521,900,900,S1
0,1522,900,903,S1
0,1522,900,904,S1
0,1522,900,897,S1
0,1522,900,901,S1
0,1522,900,899,S1
0,1523,580,584,S1
0,1523,580,581,S1
0,1523,580,579,S1
0,1523,580,582,S1
0,1523,580,575,S1
0,1524,940,940,S1
0,1524,940,943,S1
0,1524,940,939,S1
0,1524,940,937,S1
0,1524,940,935,S1
0,1525,330,328,S1
0,1525,330,327,S1
0,1525,330,329,S1
0,1525,330,325,S1
0,1525,330,335,S1
0,1526,880,882,S1
0,1526,880,885,S1
0,1526,880,879,S1
0,1526,880,877,S1
0,1526,880,883,S1
0,1527,40,37,S1
0,1527,40,45,S1
0,1527,40,43,S1
0,1527,40,41,S1
0,1527,40,36,S1
0,1528,50,46,S1
0,1528,50,48,S1
0,1528,50,51,S1
0,1528,50,54,S1
0,1528,50,45,S1
0,1529,600,595,S1
0,1529,600,604,S1
0,1529,600,601,S1
0,1529,600,598,S1
0,1529,600,602,S1
0,1530,700,701,S1
0,1530,700,703,S1
0,1530,700,696,S1
0,1530,700,695,S1
0,1530,700,700,S1
0,1531,440,443,S1
0,1531,440,436,S1
0,1531,440,440,S1
0,1531,440,445,S1
0,1531,440,438,S1
0,1532,430,427,S1
0,1532,430,425,S1
0,1532,430,433,S1
0,1532,430,432,S1
0,1532,430,429,S1
0,1533,240,244,S1
0,1533,240,240,S1
0,1533,240,239,S1
0,1533,240,242,S1
0,1533,240,241,S1
0,1534,950,954,S1
0,1534,950,948,S1
0,1534,950,950,S1
0,1534,950,945,S1
0,1534,950,955,S1
0,1535,450,447,S1
0,1535,450,453,S1
0,1535,450,451,S1
0,1535,450,455,S1
0,1535,450,454,S1
0,1536,390,385,S1
0,1536,390,392,S1
0,1536,390,386,S1
0,1536,390,387,S1
0,1536,390,395,S1
0,1537,880,884,S1
0,1537,880,875,S1
0,1537,880,885,S1
0,1537,880,879,S1
0,1537,880,878,S1
0,1538,160,157,S1
0,1538,160,161,S1
0,1538,160,163,S1
0,1538,160,165,S1
0,1538,160,156,S1
0,1539,500,502,S1
0,1539,500,505,S1
0,1539,500,504,S1
0,1539,500,498,S1
0,1539,500,496,S1
0,1540,650,654,S1
0,1540,650,649,S1
0,1540,650,647,S1
0,1540,650,651,S1
0,1540,650,650,S1
0,1541,0,5,S1
0,1541,0,0,S1
0,1541,0,-1,S1
0,1541,0,-3,S1
0,1541,0,1,S1
0,1542,300,296,S1
0,1542,300,300,S1
0,1542,300,301,S1
0,1542,300,299,S1
0,1542,300,302,S1
0,1543,700,702,S1
0,1543,700,703,S1
0,1543,700,696,S1
0,1543,700,699,S1
0,1543,700,704,S1
0,1544,610,607,S1
0,1544,610,609,S1
0,1544,610,610,S1
0,1544,610,612,S1
0,1544,610,605,S1
0,1545,280,281,S1
0,1545,280,284,S1
0,1545,280,278,S1
0,1545,280,280,S1
0,1545,280,277,S1
0,1546,730,729,S1
0,1546,730,727,S1
0,1546,730,728,S1
0,1546,730,735,S1
0,1546,730,733,S1
0,1547,990,987,S1
0,1547,990,994,S1
0,1547,990,986,S1
0,1547,990,995,S1
0,1547,990,988,S1
0,1548,680,683,S1
0,1548,680,679,S1
0,1548,680,676,S1
0,1548,680,677,S1
0,1548,680,675,S1
0,1549,860,865,S1
0,1549,860,863,S1
0,1549,860,864,S1
0,1549,860,858,S1
0,1549,860,860,S1
0,1550,800,800,S1
0,1550,800,804,S1
0,1550,800,799,S1
0,1550,800,805,S1
0,1550,800,796,S1
0,1551,660,665,S1
0,1551,660,662,S1
0,1551,660,661,S1
0,1551,660,655,S1
0,1551,660,657,S1
0,1552,20,17,S1
0,1552,20,24,S1
0,1552,20,23,S1
0,1552,20,16,S1
0,1552,20,18,S1
0,1553,500,501,S1
0,1553,500,504,S1
0,1553,500,500,S1
0,1553,500,505,S1
0,1553,500,498,S1
0,1554,380,378,S1
0,1554,380,384,S1
0,1554,380,375,S1
0,1554,380,380,S1
0,1554,380,376,S1
0,1555,370,371,S1
0,1555,370,365,S1
0,1555,370,373,S1
0,1555,370,368,S1
0,1555,370,374,S1
0,1556,0,-1,S1
0,1556,0,4,S1
0,1556,0,0,S1
0,1556,0,5,S1
0,1556,0,-4,S1
0,1557,640,641,S1
0,1557,640,642,S1
0,1557,640,635,S1
0,1557,640,645,S1
0,1557,640,636,S1
0,1558,820,824,S1
0,1558,820,823,S1
0,1558,820,819,S1
0,1558,820,820,S1
0,1558,820,817,S1
0,1559,670,673,S1
0,1559,670,666,S1
0,1559,670,671,S1
0,1559,670,670,S1
0,1559,670,669,S1
0,1560,270,275,S1
0,1560,270,267,S1
0,1560,270,272,S1
0,1560,270,270,S1
0,1560,270,266,S1
0,1561,920,921,S1
0,1561,920,918,S1
0,1561,920,916,S1
0,1561,920,915,S1
0,1561,920,923,S1
0,1562,240,245,S1
0,1562,240,237,S1
0,1562,240,240,S1
0,1562,240,235,S1
0,1562,240,239,S1
0,1563,40,42,S1
0,1563,40,45,S1
0,1563,40,36,S1
0,1563,40,41,S1
0,1563,40,37,S1
0,1564,400,398,S1
0,1564,400,403,S1
0,1564,400,396,S1
0,1564,400,397,S1
0,1564,400,405,S1
0,1565,420,416,S1
0,1565,420,417,S1
0,1565,420,419,S1
0,1565,420,424,S1
0,1565,420,422,S1
0,1566,950,945,S1
0,1566,950,955,S1
0,1566,950,952,S1
0,1566,950,947,S1
0,1566,950,951,S1
0,1567,0,0,S1
0,1567,0,-2,S1
0,1567,0,2,S1
0,1567,0,-3,S1
0,1567,0,-4,S1
0,1568,860,865,S1
0,1568,860,860,S1
0,1568,860,864,S1
0,1568,860,863,S1
0,1568,860,855,S1
0,1569,590,592,S1
0,1569,590,588,S1
0,1569,590,594,S1
0,1569,590,586,S1
0,1569,590,595,S1
0,1570,890,889,S1
0,1570,890,888,S1
0,1570,890,894,S1
0,1570,890,895,S1
0,1570,890,893,S1
0,1571,590,590,S1
0,1571,590,586,S1
0,1571,590,588,S1
0,1571,590,593,S1
0,1571,590,587,S1
0,1572,760,760,S1
0,1572,760,765,S1
0,1572,760,759,S1
0,1572,760,762,S1
0,1572,760,756,S1
0,1573,760,761,S1
0,1573,760,757,S1
0,1573,760,755,S1
0,1573,760,760,S1
0,1573,760,758,S1
0,1574,990,988,S1
0,1574,990,992,S1
0,1574,990,986,S1
0,1574,990,995,S1
0,1574,990,989,S1
0,1575,530,527,S1
0,1575,530,529,S1
0,1575,530,531,S1
0,1575,530,528,S1
0,1575,530,525,S1
0,1576,370,367,S1
0,1576,370,375,S1
0,1576,370,371,S1
0,1576,370,374,S1
0,1576,370,365,S1
0,1577,670,674,S1
0,1577,670,668,S1
0,1577,670,665,S1
0,1577,670,675,S1
0,1577,670,667,S1
0,1578,700,702,S1
0,1578,700,700,S1
0,1578,700,696,S1
0,1578,700,705,S1
0,1578,700,695,S1
0,1579,470,473,S1
0,1579,470,470,S1
0,1579,470,474,S1
0,1579,470,472,S1
0,1579,470,468,S1
0,1580,660,661,S1
0,1580,660,662,S1
0,1580,660,664,S1
0,1580,660,656,S1
0,1580,660,663,S1
0,1581,550,553,S1
0,1581,550,555,S1
0,1581,550,547,S1
0,1581,550,545,S1
0,1581,550,551,S1
0,1582,20,15,S1
0,1582,20,19,S1
0,1582,20,17,S1
0,1582,20,18,S1
0,1582,20,16,S1
0,1583,160,163,S1
0,1583,160,165,S1
0,1583,160,160,S1
0,1583,160,162,S1
0,1583,160,156,S1
0,1584,30,34,S1
0,1584,30,26,S1
0,1584,30,30,S1
0,1584,30,25,S1
0,1584,30,32,S1
0,1585,790,789,S1
0,1585,790,786,S1
0,1585,790,795,S1
0,1585,790,785,S1
0,1585,790,788,S1
0,1586,80,76,S1
0,1586,80,77,S1
0,1586,80,80,S1
0,1586,80,75,S1
0,1586,80,82,S1
0,1587,30,32,S1
0,1587,30,26,S1
0,1587,30,33,S1
0,1587,30,30,S1
0,1587,30,27,S1
0,1588,250,251,S1
0,1588,250,254,S1
0,1588,250,247,S1
0,1588,250,255,S1
0,1588,250,246,S1
0,1589,490,493,S1
0,1589,490,491,S1
0,1589,490,490,S1
0,1589,490,495,S1
0,1589,490,492,S1
0,1590,400,403,S1
0,1590,400,405,S1
0,1590,400,404,S1
0,1590,400,401,S1
0,1590,400,399,S1
0,1591,380,381,S1
0,1591,380,385,S1
0,1591,380,384,S1
0,1591,380,378,S1
0,1591,380,380,S1
0,1592,810,805,S1
0,1592,810,814,S1
0,1592,810,810,S1
0,1592,810,808,S1
0,1592,810,812,S1
0,1593,980,983,S1
0,1593,980,980,S1
0,1593,980,985,S1
0,1593,980,981,S1
0,1593,980,978,S1
0,1594,310,311,S1
0,1594,310,314,S1
0,1594,310,306,S1
0,1594,310,315,S1
0,1594,310,310,S1
0,1595,310,312,S1
0,1595,310,313,S1
0,1595,310,309,S1
0,1595,310,306,S1
0,1595,310,305,S1
0,1596,160,157,S1
0,1596,160,164,S1
0,1596,160,163,S1
0,1596,160,162,S1
0,1596,160,158,S1
0,1597,570,573,S1
0,1597,570,567,S1
0,1597,570,566,S1
0,1597,570,565,S1
0,1597,570,570,S1
0,1598,640,635,S1
0,1598,640,644,S1
0,1598,640,641,S1
0,1598,640,640,S1
0,1598,640,645,S1
0,1599,490,488,S1
0,1599,490,495,S1
0,1599,490,492,S1
0,1599,490,487,S1
0,1599,490,490,S1
0,1600,360,364,S1
0,1600,360,361,S1
0,1600,360,357,S1
0,1600,360,362,S1
0,1600,360,355,S1
0,1601,160,165,S1
0,1601,160,157,S1
0,1601,160,164,S1
0,1601,160,158,S1
0,1601,160,156,S1
0,1602,590,588,S1
0,1602,590,586,S1
0,1602,590,594,S1
0,1602,590,590,S1
0,1602,590,591,S1
0,1603,630,631,S1
0,1603,630,625,S1
0,1603,630,632,S1
0,1603,630,628,S1
0,1603,630,634,S1
0,1604,310,308,S1
0,1604,310,313,S1
0,1604,310,312,S1
0,1604,310,314,S1
0,1604,310,315,S1
0,1605,360,361,S1
0,1605,360,364,S1
0,1605,360,358,S1
0,1605,360,359,S1
0,1605,360,360,S1
0,1606,270,270,S1
0,1606,270,272,S1
0,1606,270,267,S1
0,1606,270,271,S1
0,1606,270,273,S1
0,1607,580,576,S1
0,1607,580,584,S1
0,1607,580,577,S1
0,1607,580,582,S1
0,1607,580,575,S1
0,1608,210,211,S1
0,1608,210,207,S1
0,1608,210,215,S1
0,1608,210,213,S1
0,1608,210,210,S1
0,1609,690,687,S1
0,1609,690,688,S1
0,1609,690,692,S1
0,1609,690,693,S1
0,1609,690,695,S1
0,1610,570,572,S1
0,1610,570,566,S1
0,1610,570,571,S1
0,1610,570,568,S1
0,1610,570,569,S1
0,1611,700,700,S1
0,1611,700,705,S1
0,1611,700,701,S1
0,1611,700,697,S1
0,1611,700,698,S1
0,1612,580,579,S1
0,1612,580,575,S1
0,1612,580,577,S1
0,1612,580,576,S1
0,1612,580,580,S1
0,1613,180,183,S1
0,1613,180,185,S1
0,1613,180,177,S1
0,1613,180,182,S1
0,1613,180,184,S1
0,1614,200,201,S1
0,1614,200,195,S1
0,1614,200,199,S1
0,1614,200,200,S1
0,1614,200,202,S1
0,1615,820,823,S1
0,1615,820,815,S1
0,1615,820,820,S1
0,1615,820,822,S1
0,1615,820,816,S1
0,1616,940,942,S1
0,1616,940,941,S1
0,1616,940,945,S1
0,1616,940,943,S1
0,1616,940,939,S1
0,1617,310,312,S1
0,1617,310,315,S1
0,1617,310,313,S1
0,1617,310,314,S1
0,1617,310,311,S1
0,1618,130,130,S1
0,1618,130,126,S1
0,1618,130,128,S1
0,1618,130,133,S1
0,1618,130,132,S1
0,1619,880,882,S1
0,1619,880,877,S1
0,1619,880,876,S1
0,1619,880,878,S1
0,1619,880,875,S1
0,1620,670,667,S1
0,1620,670,674,S1
0,1620,670,671,S1
0,1620,670,670,S1
0,1620,670,665,S1
0,1621,880,876,S1
0,1621,880,877,S1
0,1621,880,878,S1
0,1621,880,880,S1
0,1621,880,875,S1
0,1622,560,559,S1
0,1622,560,560,S1
0,1622,560,563,S1
0,1622,560,555,S1
0,1622,560,558,S1
0,1623,130,134,S1
0,1623,130,133,S1
0,1623,130,130,S1
0,1623,130,127,S1
0,1623,130,135,S1
0,1624,560,556,S1
0,1624,560,564,S1
0,1624,560,560,S1
0,1624,560,559,S1
0,1624,560,565,S1
0,1625,20,24,S1
0,1625,20,17,S1
0,1625,20,22,S1
0,1625,20,20,S1
0,1625,20,19,S1
0,1626,590,590,S1
0,1626,590,595,S1
0,1626,590,589,S1
0,1626,590,585,S1
0,1626,590,594,S1
0,1627,400,405,S1
0,1627,400,404,S1
0,1627,400,397,S1
0,1627,400,395,S1
0,1627,400,400,S1
0,1628,340,339,S1
0,1628,340,337,S1
0,1628,340,343,S1
0,1628,340,344,S1
0,1628,340,345,S1
0,1629,230,228,S1
0,1629,230,234,S1
0,1629,230,226,S1
0,1629,230,231,S1
0,1629,230,232,S1
0,1630,150,145,S1
0,1630,150,153,S1
0,1630,150,149,S1
0,1630,150,151,S1
0,1630,150,150,S1
0,1631,890,885,S1
0,1631,890,895,S1
0,1631,890,889,S1
0,1631,890,890,S1
0,1631,890,891,S1
0,1632,420,421,S1
0,1632,420,416,S1
0,1632,420,425,S1
0,1632,420,419,S1
0,1632,420,420,S1
0,1633,770,772,S1
0,1633,770,769,S1
0,1633,770,771,S1
0,1633,770,773,S1
0,1633,770,774,S1
0,1634,40,44,S1
0,1634,40,41,S1
0,1634,40,35,S1
0,1634,40,40,S1
0,1634,40,36,S1
0,1635,960,959,S1
0,1635,960,965,S1
0,1635,960,955,S1
0,1635,960,964,S1
0,1635,960,963,S1
0,1636,210,209,S1
0,1636,210,206,S1
0,1636,210,213,S1
0,1636,210,207,S1
0,1636,210,212,S1
0,1637,360,363,S1
0,1637,360,359,S1
0,1637,360,357,S1
0,1637,360,355,S1
0,1637,360,361,S1
0,1638,10,11,S1
0,1638,10,9,S1
0,1638,10,14,S1
0,1638,10,10,S1
0,1638,10,13,S1
0,1639,630,635,S1
0,1639,630,628,S1
0,1639,630,629,S1
0,1639,630,627,S1
0,1639,630,625,S1
0,1640,410,411,S1
0,1640,410,408,S1
0,1640,410,412,S1
0,1640,410,409,S1
0,1640,410,413,S1
0,1641,610,613,S1
0,1641,610,609,S1
0,1641,610,606,S1
0,1641,610,605,S1
0,1641,610,610,S1
0,1642,810,814,S1
0,1642,810,808,S1
0,1642,810,812,S1
0,1642,810,807,S1
0,1642,810,815,S1
0,1643,360,358,S1
0,1643,360,357,S1
0,1643,360,364,S1
0,1643,360,365,S1
0,1643,360,356,S1
0,1644,40,35,S1
0,1644,40,39,S1
0,1644,40,37,S1
0,1644,40,44,S1
0,1644,40,41,S1
0,1645,450,445,S1
0,1645,450,448,S1
0,1645,450,450,S1
0,1645,450,454,S1
0,1645,450,451,S1
0,1646,830,830,S1
0,1646,830,826,S1
0,1646,830,831,S1
0,1646,830,835,S1
0,1646,830,827,S1
0,1647,460,461,S1
0,1647,460,457,S1
0,1647,460,464,S1
0,1647,460,459,S1
0,1647,460,465,S1
0,1648,630,634,S1
0,1648,630,635,S1
0,1648,630,630,S1
0,1648,630,633,S1
0,1648,630,626,S1
0,1649,850,851,S1
0,1649,850,852,S1
0,1649,850,855,S1
0,1649,850,845,S1
0,1649,850,848,S1
0,1650,50,55,S1
0,1650,50,52,S1
0,1650,50,45,S1
0,1650,50,54,S1
0,1650,50,48,S1
0,1651,100,100,S1
0,1651,100,103,S1
0,1651,100,98,S1
0,1651,100,95,S1
0,1651,100,99,S1
0,1652,680,675,S1
0,1652,680,681,S1
0,1652,680,679,S1
0,1652,680,683,S1
0,1652,680,680,S1
0,1653,260,258,S1
0,1653,260,259,S1
0,1653,260,256,S1
0,1653,260,263,S1
0,1653,260,260,S1
0,1654,310,313,S1
0,1654,310,310,S1
0,1654,310,308,S1
0,1654,310,311,S1
0,1654,310,306,S1
0,1655,730,727,S1
0,1655,730,729,S1
0,1655,730,731,S1
0,1655,730,732,S1
0,1655,730,734,S1
0,1656,360,360,S1
0,1656,360,358,S1
0,1656,360,356,S1
0,1656,360,361,S1
0,1656,360,363,S1
0,1657,830,833,S1
0,1657,830,830,S1
0,1657,830,827,S1
0,1657,830,828,S1
0,1657,830,829,S1
0,1658,280,277,S1
0,1658,280,281,S1
0,1658,280,280,S1
0,1658,280,279,S1
0,1658,280,282,S1
0,1659,860,858,S1
0,1659,860,857,S1
0,1659,860,855,S1
0,1659,860,861,S1
0,1659,860,856,S1
0,1660,940,940,S1
0,1660,940,943,S1
0,1660,940,941,S1
0,1660,940,945,S1
0,1660,940,935,S1
0,1661,270,271,S1
0,1661,270,266,S1
0,1661,270,267,S1
0,1661,270,268,S1
0,1661,270,274,S1
0,1662,270,272,S1
0,1662,270,270,S1
0,1662,270,266,S1
0,1662,270,271,S1
0,1662,270,265,S1
0,1663,880,880,S1
0,1663,880,881,S1
0,1663,880,875,S1
0,1663,880,882,S1
0,1663,880,878,S1
0,1664,720,717,S1
0,1664,720,716,S1
0,1664,720,719,S1
0,1664,720,715,S1
0,1664,720,722,S1
0,1665,180,181,S1
0,1665,180,175,S1
0,1665,180,178,S1
0,1665,180,184,S1
0,1665,180,183,S1
0,1666,550,554,S1
0,1666,550,548,S1
0,1666,550,550,S1
0,1666,550,549,S1
0,1666,550,547,S1
0,1667,490,486,S1
0,1667,490,489,S1
0,1667,490,490,S1
0,1667,490,487,S1
0,1667,490,485,S1
0,1668,560,556,S1
0,1668,560,562,S1
0,1668,560,558,S1
0,1668,560,564,S1
0,1668,560,563,S1
0,1669,500,505,S1
0,1669,500,501,S1
0,1669,500,500,S1
0,1669,500,497,S1
0,1669,500,503,S1
0,1670,460,460,S1
0,1670,460,464,S1
0,1670,460,462,S1
0,1670,460,456,S1
0,1670,460,463,S1
0,1671,0,5,S1
0,1671,0,-5,S1
0,1671,0,-4,S1
0,1671,0,0,S1
0,1671,0,1,S1
0,1672,940,936,S1
0,1672,940,939,S1
0,1672,940,943,S1
0,1672,940,942,S1
0,1672,940,937,S1
0,1673,770,765,S1
0,1673,770,771,S1
0,1673,770,769,S1
0,1673,770,772,S1
0,1673,770,775,S1
0,1674,480,484,S1
0,1674,480,477,S1
0,1674,480,476,S1
0,1674,480,482,S1
0,1674,480,478,S1
0,1675,850,845,S1
0,1675,850,849,S1
0,1675,850,851,S1
0,1675,850,853,S1
0,1675,850,855,S1
0,1676,210,214,S1
0,1676,210,208,S1
0,1676,210,205,S1
0,1676,210,213,S1
0,1676,210,211,S1
0,1677,600,604,S1
0,1677,600,601,S1
0,1677,600,598,S1
0,1677,600,595,S1
0,1677,600,597,S1
0,1678,620,618,S1
0,1678,620,619,S1
0,1678,620,623,S1
0,1678,620,624,S1
0,1678,620,625,S1
0,1679,100,96,S1
0,1679,100,97,S1
0,1679,100,105,S1
0,1679,100,102,S1
0,1679,100,95,S1
0,1680,350,352,S1
0,1680,350,349,S1
0,1680,350,348,S1
0,1680,350,346,S1
0,1680,350,351,S1
0,1681,610,607,S1
0,1681,610,605,S1
0,1681,610,612,S1
0,1681,610,609,S1
0,1681,610,611,S1
0,1682,910,905,S1
0,1682,910,912,S1
0,1682,910,909,S1
0,1682,910,906,S1
0,1682,910,913,S1
0,1683,820,816,S1
0,1683,820,825,S1
0,1683,820,820,S1
0,1683,820,821,S1
0,1683,820,824,S1
0,1684,680,684,S1
0,1684,680,683,S1
0,1684,680,677,S1
0,1684,680,681,S1
0,1684,680,685,S1
0,1685,810,809,S1
0,1685,810,807,S1
0,1685,810,806,S1
0,1685,810,808,S1
0,1685,810,812,S1
0,1686,320,320,S1
0,1686,320,325,S1
0,1686,320,317,S1
0,1686,320,322,S1
0,1686,320,319,S1
0,1687,470,472,S1
0,1687,470,475,S1
0,1687,470,469,S1
0,1687,470,470,S1
0,1687,470,467,S1
0,1688,110,109,S1
0,1688,110,115,S1
0,1688,110,111,S1
0,1688,110,108,S1
0,1688,110,107,S1
0,1689,430,432,S1
0,1689,430,426,S1
0,1689,430,428,S1
0,1689,430,427,S1
0,1689,430,434,S1
0,1690,980,982,S1
0,1690,980,978,S1
0,1690,980,980,S1
0,1690,980,984,S1
0,1690,980,976,S1
0,1691,570,571,S1
0,1691,570,574,S1
0,1691,570,572,S1
0,1691,570,568,S1
0,1691,570,575,S1
0,1692,650,648,S1
0,1692,650,645,S1
0,1692,650,654,S1
0,1692,650,652,S1
0,1692,650,651,S1
0,1693,940,941,S1
0,1693,940,935,S1
0,1693,940,944,S1
0,1693,940,943,S1
0,1693,940,942,S1
0,1694,930,932,S1
0,1694,930,928,S1
0,1694,930,931,S1
0,1694,930,930,S1
0,1694,930,929,S1
0,1695,470,471,S1
0,1695,470,473,S1
0,1695,470,468,S1
0,1695,470,467,S1
0,1695,470,472,S1
0,1696,620,620,S1
0,1696,620,624,S1
0,1696,620,615,S1
0,1696,620,623,S1
0,1696,620,616,S1
0,1697,880,882,S1
0,1697,880,884,S1
0,1697,880,875,S1
0,1697,880,877,S1
0,1697,880,885,S1
0,1698,480,480,S1
0,1698,480,481,S1
0,1698,480,482,S1
0,1698,480,483,S1
0,1698,480,478,S1
0,1699,490,493,S1
0,1699,490,495,S1
0,1699,490,494,S1
0,1699,490,485,S1
0,1699,490,490,S1
0,1700,420,417,S1
0,1700,420,420,S1
0,1700,420,416,S1
0,1700,420,424,S1
0,1700,420,423,S1
0,1701,730,730,S1
0,1701,730,731,S1
0,1701,730,734,S1
0,1701,730,732,S1
0,1701,730,727,S1
0,1702,580,585,S1
0,1702,580,579,S1
0,1702,580,577,S1
0,1702,580,580,S1
0,1702,580,583,S1
0,1703,10,11,S1
0,1703,10,13,S1
0,1703,10,9,S1
0,1703,10,7,S1
0,1703,10,8,S1
0,1704,890,885,S1
0,1704,890,889,S1
0,1704,890,890,S1
0,1704,890,894,S1
0,1704,890,893,S1
0,1705,90,93,S1
0,1705,90,92,S1
0,1705,90,88,S1
0,1705,90,90,S1
0,1705,90,95,S1
0,1706,50,45,S1
0,1706,50,49,S1
0,1706,50,47,S1
0,1706,50,46,S1
0,1706,50,55,S1
0,1707,910,910,S1
0,1707,910,908,S1
0,1707,910,914,S1
0,1707,910,911,S1
0,1707,910,915,S1
0,1708,680,683,S1
0,1708,680,680,S1
0,1708,680,685,S1
